,goods,value,all_profit,all_profit_total,all_sales_price,discount_rate
18296,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '优选巨峰葡萄-约500g/份']",88.01000000000002,"[-1.49, 4.300000000000001, 9.800000000000004, 11.800000000000004, 11.800000000000004, 5.000000000000003]",41.210000000000015,"[12.8, 22.8, 29.8, 29.8, 6.6, 11.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.865771812080537, 0.865771812080537, 0.745762711864407]"
18297,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【进口】香蕉-500~550g/份']",89.01000000000002,"[-1.49, 4.300000000000001, 9.800000000000004, 11.800000000000004, 11.800000000000004, 5.8074074074074105]",42.017407407407426,"[12.8, 22.8, 29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.865771812080537, 0.865771812080537, 0.6875]"
18432,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【约200-300g】锦绣黄桃子1个']",63.220000000000006,"[-1.49, 4.300000000000001, 9.800000000000004, 11.800000000000004, 4.400000000000002, -0.9899999999999993]",27.820000000000014,"[12.8, 22.8, 29.8, 11.8, 6.6, 5.6]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.865771812080537, 0.745762711864407, 0.180357142857143]"
18435,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '蒙自石榴-1只300-400g']",72.11000000000001,"[-1.49, 4.300000000000001, 9.800000000000004, 11.800000000000004, 4.400000000000002, 3.9000000000000004]",32.710000000000015,"[12.8, 22.8, 29.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.865771812080537, 0.745762711864407, 0.7734375]"
18443,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【甜】喀什西梅-约300g']",82.00999999999999,"[-1.49, 4.300000000000001, 9.800000000000004, 11.800000000000004, 4.400000000000002, 8.99999999999999]",37.81,"[12.8, 22.8, 29.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.865771812080537, 0.745762711864407, 0.664429530201342]"
18448,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【进口】香蕉-500~550g/份']",72.01,"[-1.49, 4.300000000000001, 9.800000000000004, 11.800000000000004, 4.400000000000002, 5.8074074074074105]",34.61740740740743,"[12.8, 22.8, 29.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.865771812080537, 0.745762711864407, 0.6875]"
18452,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【进口】越南白火龙果-450-500g/只']",75.01,"[-1.49, 4.300000000000001, 9.800000000000004, 11.800000000000004, 4.400000000000002, 6.44]",35.250000000000014,"[12.8, 22.8, 29.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.865771812080537, 0.745762711864407, 0.865771812080537]"
19430,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【约200-300g】锦绣黄桃子1个']",46.220000000000006,"[-1.49, 4.300000000000001, 9.800000000000004, 4.400000000000002, 4.400000000000002, -0.9899999999999993]",20.420000000000012,"[12.8, 22.8, 11.8, 11.8, 6.6, 5.6]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.180357142857143]"
19434,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【1根】菲律宾进口香蕉-约100g-150g']",47.01000000000001,"[-1.49, 4.300000000000001, 9.800000000000004, 4.400000000000002, 4.400000000000002, 0.4320000000000015]",21.842000000000013,"[12.8, 22.8, 11.8, 11.8, 6.6, 3.3]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.545454545454546]"
19435,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【约350g/份】西瓜新鲜果切1盒']",50.010000000000005,"[-1.49, 4.300000000000001, 9.800000000000004, 4.400000000000002, 4.400000000000002, 1.4599999999999964]",22.870000000000008,"[12.8, 22.8, 11.8, 11.8, 6.6, 8.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.545454545454545]"
19436,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【甜蜜】火柿子-500-550g/份']",54.01000000000001,"[-1.49, 4.300000000000001, 9.800000000000004, 4.400000000000002, 4.400000000000002, 4.400000000000002]",25.810000000000013,"[12.8, 22.8, 11.8, 11.8, 6.6, 11.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.745762711864407]"
19441,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【甜】喀什西梅-约300g']",65.00999999999999,"[-1.49, 4.300000000000001, 9.800000000000004, 4.400000000000002, 4.400000000000002, 8.99999999999999]",30.41,"[12.8, 22.8, 11.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.664429530201342]"
19445,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",68.01000000000002,"[-1.49, 4.300000000000001, 9.800000000000004, 4.400000000000002, 4.400000000000002, 12.000000000000014]",33.410000000000025,"[12.8, 22.8, 11.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.76510067114094]"
19446,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【进口】香蕉-500~550g/份']",55.010000000000005,"[-1.49, 4.300000000000001, 9.800000000000004, 4.400000000000002, 4.400000000000002, 5.8074074074074105]",27.21740740740742,"[12.8, 22.8, 11.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.6875]"
19448,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '泰国桂圆-约250-300g/份']",57.010000000000005,"[-1.49, 4.300000000000001, 9.800000000000004, 4.400000000000002, 4.400000000000002, 6.700000000000001]",28.110000000000014,"[12.8, 22.8, 11.8, 11.8, 6.6, 22.8]","[0.00151515151515152, 0.6875, 0.824561403508772, 0.745762711864407, 0.745762711864407, 0.824561403508772]"
20780,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",87.22000000000003,"[-1.49, 4.300000000000001, 11.800000000000004, 11.800000000000004, 11.800000000000004, -0.9899999999999993]",37.22000000000001,"[12.8, 29.8, 29.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.865771812080537, 0.865771812080537, 0.180357142857143]"
20791,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【进口】越南红火龙果-1只500-550g']",97.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 11.800000000000004, 11.800000000000004, 4.200000000000001]",42.41000000000002,"[12.8, 29.8, 29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.865771812080537, 0.865771812080537, 0.84375]"
20793,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【进口】香蕉-500~550g/份']",96.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 11.800000000000004, 11.800000000000004, 5.8074074074074105]",44.017407407407426,"[12.8, 29.8, 29.8, 29.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.865771812080537, 0.865771812080537, 0.6875]"
20796,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '云南蜜桔子-450-500g']",99.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 11.800000000000004, 11.800000000000004, 7.300000000000001]",45.51000000000002,"[12.8, 29.8, 29.8, 29.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.865771812080537, 0.865771812080537, 0.865771812080537]"
20895,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【约200-300g】锦绣黄桃子1个']",70.22000000000003,"[-1.49, 4.300000000000001, 11.800000000000004, 11.800000000000004, 4.400000000000002, -0.9899999999999993]",29.820000000000014,"[12.8, 29.8, 29.8, 11.8, 6.6, 5.6]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.865771812080537, 0.745762711864407, 0.180357142857143]"
20898,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '蒙自石榴-1只300-400g']",79.11000000000003,"[-1.49, 4.300000000000001, 11.800000000000004, 11.800000000000004, 4.400000000000002, 3.9000000000000004]",34.710000000000015,"[12.8, 29.8, 29.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.865771812080537, 0.745762711864407, 0.7734375]"
20910,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",92.01000000000003,"[-1.49, 4.300000000000001, 11.800000000000004, 11.800000000000004, 4.400000000000002, 12.000000000000014]",42.81000000000003,"[12.8, 29.8, 29.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.865771812080537, 0.745762711864407, 0.76510067114094]"
20911,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', '【进口】香蕉-500~550g/份']",79.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 11.800000000000004, 4.400000000000002, 5.8074074074074105]",36.61740740740743,"[12.8, 29.8, 29.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.865771812080537, 0.745762711864407, 0.6875]"
21575,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【约200-300g】锦绣黄桃子1个']",53.22000000000001,"[-1.49, 4.300000000000001, 11.800000000000004, 4.400000000000002, 4.400000000000002, -0.9899999999999993]",22.420000000000012,"[12.8, 29.8, 11.8, 11.8, 6.6, 5.6]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.745762711864407, 0.745762711864407, 0.180357142857143]"
21579,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【1根】菲律宾进口香蕉-约100g-150g']",54.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 4.400000000000002, 4.400000000000002, 0.4320000000000015]",23.842000000000013,"[12.8, 29.8, 11.8, 11.8, 6.6, 3.3]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.745762711864407, 0.745762711864407, 0.545454545454546]"
21585,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【好吃】澳洲香橙子1只-约150-180g']",58.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 4.400000000000002, 4.400000000000002, 3.2800000000000007]",26.690000000000012,"[12.8, 29.8, 11.8, 11.8, 6.6, 6.6]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.745762711864407, 0.745762711864407, 0.878787878787879]"
21588,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【进口】越南红火龙果-1只500-550g']",63.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 4.400000000000002, 4.400000000000002, 4.200000000000001]",27.610000000000014,"[12.8, 29.8, 11.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.745762711864407, 0.745762711864407, 0.84375]"
21590,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【不吐籽大口吃】手剥软籽石榴-1盒300g']",75.01000000000003,"[-1.49, 4.300000000000001, 11.800000000000004, 4.400000000000002, 4.400000000000002, 12.000000000000014]",35.410000000000025,"[12.8, 29.8, 11.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.745762711864407, 0.745762711864407, 0.76510067114094]"
21591,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【进口】香蕉-500~550g/份']",62.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 4.400000000000002, 4.400000000000002, 5.8074074074074105]",29.21740740740742,"[12.8, 29.8, 11.8, 11.8, 6.6, 12.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.745762711864407, 0.745762711864407, 0.6875]"
21593,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '泰国桂圆-约250-300g/份']",64.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 4.400000000000002, 4.400000000000002, 6.700000000000001]",30.110000000000014,"[12.8, 29.8, 11.8, 11.8, 6.6, 22.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.745762711864407, 0.745762711864407, 0.824561403508772]"
21595,"['【100-150g】云南蜜桔子-1只', '【鲜果切】玉麒麟西瓜果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', ' 【进口】伽俐果-350-400g/份', ' 【进口】伽俐果-350-400g/份', '【进口】越南白火龙果-450-500g/只']",65.01000000000002,"[-1.49, 4.300000000000001, 11.800000000000004, 4.400000000000002, 4.400000000000002, 6.44]",29.850000000000012,"[12.8, 29.8, 11.8, 11.8, 6.6, 29.8]","[0.00151515151515152, 0.6875, 0.865771812080537, 0.745762711864407, 0.745762711864407, 0.865771812080537]"
23846,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约200-300g】锦绣黄桃子1个']",76.22000000000003,"[-1.49, 4.800000000000001, 9.800000000000004, 9.800000000000004, 11.800000000000004, -0.9899999999999993]",33.72000000000001,"[12.8, 22.8, 22.8, 29.8, 6.6, 5.6]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772, 0.865771812080537, 0.180357142857143]"
23851,"['【100-150g】云南蜜桔子-1只', '【鲜果切】红心火龙果-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】菲律宾凤梨果切-约350g/份', '【鲜果切】（西瓜-红火龙果-凤梨）-约500g/份', '【约350g/份】西瓜新鲜果切1盒']",80.01000000000002,"[-1.49, 4.800000000000001, 9.800000000000004, 9.800000000000004, 11.800000000000004, 1.4599999999999964]",36.17000000000001,"[12.8, 22.8, 22.8, 29.8, 6.6, 8.8]","[0.00151515151515152, 0.921875, 0.824561403508772, 0.824561403508772, 0.865771812080537, 0.545454545454545]"
